2023-04-20 00:17:13,996 [Worker-28: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceFrontEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceFrontEnd\pom.xml.
2023-04-20 00:17:14,041 [Worker-28: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceBackEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\pom.xml.
2023-04-20 00:21:54,225 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:21:54,273 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:21:54,276 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-20 00:24:12,108 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:24:12,113 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:24:12,115 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-20 00:24:21,629 [Worker-34: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:24:21,631 [Worker-34: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:24:21,634 [Worker-34: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-20 00:26:23,034 [Worker-32: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:26:23,037 [Worker-32: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:26:23,038 [Worker-32: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-20 00:33:38,749 [Worker-35: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:33:38,756 [Worker-35: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:33:38,764 [Worker-35: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceCommon\src\test\resources
2023-04-20 00:36:39,321 [Worker-38: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceCommon:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceCommon\pom.xml.
